node_count,tx_power,duty_cycle,_seed,_rep,energy,pdr,latency
100,9.918367346938775,0.36000000000000004,44,2,3.5706122448979594,0.8845983297602877,31.79434092470633
100,9.918367346938775,0.36000000000000004,45,3,3.5706122448979594,0.9037933008748003,26.505929982412326
100,9.918367346938775,0.36000000000000004,46,4,3.5706122448979594,0.9042475156410662,26.380789166844412
100,3.326530612244898,0.27,42,0,0.8981632653061224,0.6902263894976086,38.1656188139053
100,3.326530612244898,0.27,43,1,0.8981632653061224,0.6920447270375261,37.94159076545097
100,3.326530612244898,0.27,46,4,0.8981632653061224,0.7145049196254318,35.174385555792554
100,3.326530612244898,0.27,44,2,0.8981632653061224,0.6559190151459281,42.392454566275106
100,3.326530612244898,0.27,45,3,0.8981632653061224,0.7131506353781811,35.34123997654977
100,8.36734693877551,0.04,42,0,0.3346938775510204,0.8768460788871839,257.61792699386075
100,8.36734693877551,0.04,43,1,0.3346938775510204,0.8775689790644595,256.105737666794
100,8.36734693877551,0.04,45,3,0.3346938775510204,0.8859598660951005,238.55336984171095
100,8.36734693877551,0.04,44,2,0.3346938775510204,0.8632068031992308,286.149068322357
100,8.36734693877551,0.04,46,4,0.3346938775510204,0.8864982767591972,237.42710250159973
